SRR8371688;SRR8371689;SRR8371690;SRR8371691;SRR8371692;SRR8371693;SRR8371694;SRR8371695;SRR8371696
16725;23404;15910;19129;22740;14504;10576;8180;11765
3911;6423;4046;6366;4837;2366;1787;2558;3687
34600;36075;30291;28857;22811;16984;14578;12757;25404
0;28;9;27;27;0;10;17;10
6070;6364;7904;8209;6454;5220;4358;3938;5223
12197;14526;12351;12492;10463;7468;5514;7972;7731
52663;58555;41907;45922;48835;32543;23954;30406;46501
53218;64078;46237;47129;50070;34591;21884;27478;35055
1434;2340;2426;1139;1666;3257;1209;2989;2002
6537;6044;6288;5601;5497;3770;2619;2424;6061
11056;10005;8986;10365;7793;5344;5418;4292;8703
19292;20844;15813;12767;10525;9073;6805;8187;11314
0;0;0;0;0;0;0;0;0
25536;32368;25143;23504;20627;16881;11117;12248;18603
16577;18526;14420;16477;11706;8112;4862;6591;10877
16105;13868;16702;15451;18565;7770;5650;5343;13155
0;0;0;0;0;0;0;0;0
62631;79125;61920;68972;51750;43528;40004;27590;52619
26875;29076;22961;28839;24543;20289;17713;15792;25429
10424;11579;8489;9301;10500;5103;7750;3757;6235
44389;49856;41920;36922;39127;30561;23692;20007;35406
41064;34731;32969;27184;26440;24035;15878;15089;27427
21314;33675;22811;21189;20279;14884;17281;11324;17361
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
7368;8917;6515;8671;5989;6367;3991;4425;5785
33404;38957;30679;30902;29859;24763;16902;17161;30021
133;232;116;119;116;0;0;0;0
75071;83748;61035;57758;58452;47892;34547;28191;42736
5689;6415;6842;3967;3982;2572;2870;2564;3194
16615;16764;14132;15724;12846;10262;5978;6764;14243
49692;64571;47194;45323;46827;33187;28671;21358;35346
39914;38530;26389;30882;29095;19985;16850;20146;23630
591;1763;472;472;230;118;235;0;352
0;0;0;184;0;0;0;0;0
145863;138780;138766;52289;73360;32596;12087;17346;18949
41428;45991;46177;18195;23035;10038;7270;7769;10384
121815;126955;124838;46131;70783;31471;21123;16750;27295
91260;86980;100528;20572;49137;18804;7578;5789;10749
164591;186475;165360;66734;101266;50412;22724;26907;35476
52148;54039;47777;18649;33172;13506;9618;13452;13505
14954;17788;17699;8978;11871;7855;3234;2192;5767
2219;2507;2332;814;2625;1605;1035;534;881
95725;107691;98011;34344;41219;16248;11988;12796;14642
107484;121330;94390;58625;84662;41352;25643;36048;41573
37230;32808;37082;12345;16451;5922;3271;4425;7009
5747;6719;6163;3181;3020;3414;1648;965;1490
184;286;174;0;0;0;146;0;119
35581;37447;32784;27937;30217;19359;16156;16072;21129
26575;30843;24028;25806;23253;14599;14238;10513;19618
35587;39184;33050;30913;30671;24340;18865;14805;23371
18498;18819;14163;15492;14813;11570;8501;7446;11384
4088;4704;2063;2584;3016;2275;1408;920;2007
72198;71433;53152;36548;39551;24749;13899;11909;26385
3146;3800;2702;3174;2772;1287;1419;1548;2810
47346;52302;42010;37442;33779;29145;18846;19284;28327
1403;3020;1848;1774;1864;1214;857;418;1536
747;356;654;483;257;568;112;121;0
27099;33007;26350;24655;25440;20180;13331;12498;15235
31941;41171;36503;29174;32556;20376;16099;12077;20854
71150;78743;61060;63588;51305;46878;31803;27076;48850
26215;29403;18617;21167;20782;12729;10876;9498;12824
601;641;0;878;517;370;0;694;144
5595;6879;5676;5790;7778;4534;4655;4591;5096
134870;145032;105130;137011;139370;95469;61069;59172;99278
45594;49489;33769;37230;38303;27294;19115;17854;29855
29660;33182;26794;26077;32246;20577;14279;14606;25089
7065;7817;6152;7106;9731;9457;3258;3852;8960
6526;8723;7715;9751;8101;5989;6374;3910;5658
4033;4848;4088;4088;3286;4173;2015;1823;3470
46088;53759;42103;44739;47410;34658;25412;22999;31051
0;0;0;0;0;0;0;0;0
50451;59031;48053;51975;52226;32066;21912;23940;38091
238354;281819;231219;274090;238724;172811;134784;143755;188619
7144;6291;4290;6208;5188;6643;4108;4298;6060
15794;14496;14261;17636;13638;11282;7516;6565;9852
13697;15647;11034;11765;10228;6928;5712;7047;7354
647;1106;809;912;997;619;831;954;646
11924;15773;12758;11839;10081;6338;4861;5061;5843
24004;26767;21518;24315;21732;17742;12078;11444;16654
67697;79060;64516;65861;65069;46519;34476;31159;50612
10931;12769;11655;6826;14243;7102;5318;4431;8432
4738;6606;5883;2735;5702;2897;2838;2198;3081
232;294;676;272;520;1873;207;51;50
9350;9658;5239;6931;7945;5226;5673;3342;7349
5428;6740;7692;5427;4776;6713;4743;1980;2664
937;1228;336;718;550;919;245;19;716
32622;35935;24669;24293;29677;20441;12239;14724;21478
62895;75461;59326;66546;66204;47939;31924;30394;57121
74151;85833;63551;67263;72414;54441;36676;31952;51152
52376;58492;43096;50058;43662;31474;22228;24592;31272
50929;59182;46405;47446;46463;32377;24228;22643;31447
36588;38787;34846;42972;37413;27971;19037;18242;27038
41665;57930;42581;47275;38316;34760;25418;22663;35604
115210;121702;117747;116041;121076;82895;54243;73746;94344
105635;119204;102572;88654;83629;68903;47399;43766;66453
3883;3596;2303;3733;2477;1853;1206;951;3175
12050;6868;7002;7979;9131;6480;3785;3657;4843
66421;78901;58003;68824;57554;42340;23418;29574;45485
174;721;789;0;335;0;416;0;476
0;36;0;112;0;0;0;0;0
12084;11633;12784;11594;8362;7685;2601;3807;5740
3073;2231;2621;3031;2580;2501;1725;1266;2032
9971;6516;6305;6467;7777;4663;1935;2771;5092
62;0;106;701;0;43;0;0;430
3929;5357;4714;6693;4737;2843;1315;2798;4514
0;0;0;5;0;0;219;43;0
0;0;49;83;166;10;75;0;0
13959;20034;16404;18150;18393;8714;9171;8852;13172
164014;172474;144794;171253;180844;113868;81493;94422;142342
97445;118179;91721;106711;103900;67765;56992;63771;91537
0;45;0;0;0;0;0;0;0
131;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
3557;3356;2219;7338;4387;2453;4992;2418;4816
465;956;0;2154;443;1651;555;667;921
0;0;0;0;0;0;0;0;147
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;144;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;113;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
387635;431068;344604;443533;409121;321982;207872;231048;298728
2352;1344;821;550;686;523;581;109;163
8001;8559;7990;10103;9640;5839;4315;3613;7354
138060;173627;118874;181047;192309;129814;90945;105995;137386
685;744;771;1234;851;889;360;462;748
40451;49135;35497;42972;41111;28723;14871;14555;26649
249;816;192;204;276;0;136;0;0
14620;17268;16229;15856;17298;12511;8191;10898;13895
1521;1660;1664;801;1817;1509;1066;1058;1091
46394;48607;51349;47015;42830;30901;19975;17707;32312
13128;13949;14381;14425;11895;10905;6608;4110;8207
123883;135323;98703;100534;119044;71481;44036;49026;84827
1308;1719;1158;961;419;644;134;248;852
12705;18373;15176;14871;14366;9469;8113;8255;10743
93708;114259;85206;91816;85907;67047;41591;46340;67671
5754;6594;5967;7241;4941;3046;2317;1917;3922
74631;94885;73404;62647;61351;44597;36562;33260;48611
48558;58682;46554;42246;41605;29428;19293;18426;33240
22865;23804;22552;16755;12487;9694;8340;9697;10543
68420;81893;64777;65900;69301;45636;34739;35778;54480
11663;11769;10839;9030;6009;6104;3082;3378;4002
23492;27576;33652;26966;26350;19121;11503;12703;13086
37099;40088;32266;37691;38608;29183;16417;18872;27863
13664;12976;13466;11169;11785;7205;5657;5138;6998
1037;1238;714;1232;1083;513;121;282;351
106132;105105;91764;89209;89640;58149;40024;41018;56757
159;236;0;118;52;118;0;40;99
110676;108933;92992;104436;99343;80147;52101;46789;74569
146603;167693;127889;121361;121154;92445;62499;62059;97191
22487;31435;26661;25000;23583;16166;12902;13085;23348
0;0;138;0;0;0;0;0;0
101486;110998;79873;94885;89034;63413;45999;51206;74433
49792;55455;44034;52422;48867;38971;22381;17852;36583
649;481;165;1028;0;529;462;0;384
0;0;0;0;0;0;0;0;0
30679;41336;36179;38433;39326;27365;16138;14779;28788
6309;7685;6689;4155;3727;2477;4080;3091;3805
254704;285536;222985;244762;248143;166232;116411;111086;173210
754;0;240;170;0;163;650;0;181
21172;18967;21482;15690;16193;10089;8089;5393;10034
45084;48274;43646;47099;53969;36902;22335;30318;36330
78047;82281;63601;69744;61133;50147;40217;31908;45548
468535;521137;411872;473023;432239;331880;254721;258906;331713
15003;23762;19443;9138;16153;6826;1977;3887;7511
23744;28173;26411;22894;24133;19666;14664;17274;16486
620;1633;475;913;1821;689;906;820;921
80880;97748;80683;95938;74967;54720;48697;53668;62997
5754;6427;6722;4909;5057;2958;3010;2880;4423
2657;4333;2940;2449;2882;3021;1017;817;1503
156022;153393;133460;159318;140582;104815;80111;82641;100783
3829;5738;3714;3264;3322;1844;1142;2873;3577
3759;4126;2359;2822;3320;2305;1152;1995;1588
4264;4651;3364;3566;4136;2489;1557;2226;2080
44400;48410;36720;39580;32570;24542;22022;19182;21127
12235;13516;9431;8121;8286;6673;5113;6908;9513
10145;8520;8329;7807;6407;5838;3879;4333;4055
23946;24469;23571;20784;18446;13304;13167;8866;15563
3023;3808;3001;2612;2000;3383;2664;1850;715
19649;18683;19202;15429;16098;10567;10511;6907;12104
16474;18297;15784;12776;12042;9011;7867;5477;11023
25569;32031;24529;24063;20850;18086;13936;9400;15428
19292;19395;17540;16105;17732;10411;9643;6990;12536
47953;50187;40890;49404;44412;27720;18751;24858;29358
29476;34724;25818;27349;23962;15446;12203;9722;16178
33125;33124;31064;32480;27833;19035;14317;14317;17441
27091;32731;28974;23294;20511;15028;11492;9825;21694
3641;2182;3753;3632;2431;1484;1872;1182;3312
106;386;1;0;0;0;154;0;0
33974;31237;28563;25786;30161;18476;13108;10915;17730
24396;21848;20368;14087;16483;12223;8489;9211;10093
156087;165584;133522;136924;131992;91210;64203;65435;104900
17416;20612;18554;14031;12912;10303;6971;6280;13112
57386;69979;50629;43705;40918;27874;24321;23124;32344
50373;55512;38529;40718;40037;30056;25377;21758;39543
74192;82320;58739;58676;61273;40539;37035;33851;51038
2934;2788;2355;3057;1843;1238;1009;1608;1544
15444;24873;15959;26274;23579;13544;11220;7803;19481
25659;32891;26954;26471;27600;23187;15216;14112;27453
1659;1051;833;1042;1296;694;1128;0;946
39847;47318;30956;28203;29584;21048;15164;17998;27364
91622;91413;79366;90558;78331;62501;41771;43334;55716
50581;49441;42652;38927;44655;22263;21301;20229;31058
23184;28581;23727;23611;26149;18217;12197;15617;22610
177;0;0;0;0;0;109;0;178
9198;7439;11095;6394;5532;5126;3271;2100;5796
311755;335859;293023;251790;263187;177046;129196;134012;177065
5249;7657;4699;6800;4803;4504;6285;2575;6004
38968;41675;32866;31407;31218;24995;14550;14601;23840
21075;23031;21916;22796;21879;16352;8249;8829;14481
2147;2274;1487;1269;898;1203;348;343;846
11711;13369;11683;11582;11426;9792;4611;4563;7967
12922;17343;14482;17720;14387;11826;8361;6000;13544
84393;79603;75420;71384;69382;53762;40003;38354;57886
8273;14146;11524;11639;8819;6318;5551;4652;6430
21353;24909;20621;20549;25115;15481;9683;11022;15598
594;0;128;200;300;0;0;0;0
569;562;156;288;612;531;40;224;154
209449;230954;178206;201084;210919;148042;86072;97138;150549
179;269;135;0;87;0;308;0;246
235;291;489;446;757;0;193;0;77
104662;108173;96404;81866;82702;53429;46061;42561;69777
45805;44435;39362;8341;22653;6819;2531;3107;4994
0;211;164;0;0;34;0;0;0
54442;50221;42497;55624;54459;27559;19940;23938;35492
14259;21392;18268;17151;13436;9416;6079;6723;10812
2439;2403;3822;2267;3206;2499;2848;1587;1726
15436;17457;16836;16896;16570;13002;9174;6345;12130
613;686;300;563;142;0;145;0;166
550;2223;310;218;369;96;341;358;498
31226;33561;24369;27259;22796;18523;11388;11296;18389
33935;35761;30804;25517;24282;19479;12972;16693;21682
32531;42421;37297;27370;27064;18773;15236;17626;15606
232202;272948;213303;200231;220159;144059;93968;99801;149584
36298;37710;30368;34736;30781;19224;18499;16612;20773
1399;847;1459;1087;694;135;476;351;424
241;0;0;157;0;0;0;0;0
46;0;118;151;508;0;0;144;0
0;312;997;256;111;1457;391;519;380
785;1888;1235;1136;1398;652;163;392;522
64575;80788;62715;61992;54161;36604;28102;32715;38634
1117;395;805;386;750;694;149;0;0
27628;28080;25157;22297;21840;15489;13795;11995;19130
0;0;129;0;0;0;142;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;283;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
127312;148886;106464;110194;111116;85649;48678;47830;79601
0;0;168;0;0;278;0;193;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;195;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;103;0;0;0
1069;1884;2308;3084;2197;3167;1708;1457;1509
0;0;0;0;0;0;0;0;0
0;0;372;126;0;0;0;0;0
0;208;0;0;0;0;0;0;0
0;0;0;0;0;0;0;350;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
6754;8491;8287;6989;6305;4532;2492;3937;4021
0;0;0;0;0;175;0;0;0
441;324;1194;228;1279;1038;800;300;289
1030;938;1542;502;1466;1806;1030;354;1135
285;426;343;730;159;147;502;106;552
407;136;287;124;159;144;347;106;158
389;708;759;379;140;150;43;0;0
232521;257161;201040;173779;179610;116709;83363;82099;110559
667;1515;1093;763;709;156;425;271;119
0;0;0;0;0;0;0;0;0
11242;17112;12242;12966;12289;9007;6795;5376;7672
127;402;557;435;773;629;179;0;445
811;603;813;402;466;859;750;121;1282
20733;30603;21839;24627;25272;16193;12124;11375;16474
231;295;475;434;236;1073;0;0;278
125;99;0;0;104;0;164;150;118
392;656;864;0;18;246;174;861;724
43794;50157;32162;43319;35046;32180;17719;20488;32834
127026;146675;108928;115961;111512;86061;62201;58543;91150
85973;99227;73956;83714;75705;62250;43234;44028;63882
31479;34780;27731;31878;33751;22055;18086;14624;23012
175573;223476;157273;203775;179782;147485;101536;100186;142264
69225;75171;62649;78960;72775;52655;33429;35311;51757
473;1360;224;519;1530;343;144;0;627
4921;7335;3985;5404;8656;6499;3550;3706;7173
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;300;0;0;0;0;0;0
0;0;0;300;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;153;0;0;0
0;0;0;0;0;0;0;0;0
0;138;0;0;0;0;0;187;0
0;0;154;0;0;0;0;0;0
29842;36764;21205;37089;32525;27432;19000;18605;27445
14916;21614;12386;23142;17708;16893;10985;9896;14499
0;0;0;84;115;0;312;0;555
25524;29384;25644;25460;22694;19272;10529;11519;17308
4784;4635;2877;3936;3498;2966;2606;1395;2955
0;168;261;1472;1455;495;2007;174;458
2059;2383;1127;2241;755;866;598;912;1064
6947;8464;9038;5143;8275;5013;1151;3014;3152
33967;27707;23869;25813;24592;18582;11860;11341;20071
22546;24065;16543;20802;18248;15865;8805;9955;16986
18612;20052;19858;20688;16457;17564;8743;8840;12602
16067;19762;13845;13894;10052;10737;5894;5444;7707
13112;16911;10372;13092;12001;7712;5132;5328;7876
7761;9139;7560;6537;6869;4719;4399;3746;5848
0;1014;0;129;0;342;141;182;160
58585;77130;50060;65196;61681;38854;27843;30443;43071
14;157;0;8;460;0;0;261;0
0;0;0;0;0;0;0;0;0
6343;9232;3870;5195;5729;3595;2656;2714;4183
1241;2088;702;1083;1686;1198;1020;516;1039
0;0;0;0;0;0;0;0;0
723;681;426;1345;282;192;0;681;651
6214;6744;7626;5898;7233;4778;2879;3162;5359
78812;88201;71222;75560;90300;57399;41524;38081;60745
525;355;0;0;234;342;343;4;134
1120;518;0;0;179;0;0;149;168
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
203;0;0;0;0;118;0;0;0
0;0;0;0;0;0;0;0;0
467;457;301;0;1020;0;0;248;0
9700;8270;8535;7780;5042;6412;3005;2470;3706
66227;78432;56059;74864;68324;49433;34787;30540;52475
4037;4079;5955;2352;2615;1782;1516;375;3729
1211;1823;802;2180;1505;1647;199;1012;1373
0;735;172;437;0;173;0;12;199
231;93;120;663;333;448;406;148;172
1240;986;1130;1195;2255;711;1236;86;470
0;0;0;0;0;0;0;0;0
80735;90201;71738;91346;98150;56685;42206;42977;64729
15068;16298;14505;14021;16153;10350;7920;5042;9406
1836;1681;1005;2098;1406;1472;1187;722;2399
4636;5006;5992;5199;3187;3563;2221;2744;3059
0;298;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
2046;2071;2009;1882;1632;1161;1993;529;143
8672;8597;6861;2752;3169;1920;0;72;419
105677;145800;104901;105541;124931;72443;50431;52346;81968
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
56408;63264;53509;59251;64419;40203;30169;31279;46749
32027;39801;37141;37573;42447;29469;20134;18036;25949
58375;63120;52575;64043;60371;53037;29040;28816;55907
70210;87298;68053;69508;65577;53754;30843;28756;47584
979;1366;1070;1345;1362;715;343;311;1058
49518;60996;43985;42487;46626;38737;23663;17103;34314
10706;14804;9101;10004;12202;6335;3823;5390;5866
1261;130;1105;1064;659;252;384;585;437
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
162;851;274;119;458;0;0;494;299
52992;69382;42324;42051;46731;30469;21545;21117;40612
637;715;0;80;157;151;146;344;238
48615;65289;46437;53113;57023;46026;29143;26746;42093
163;0;178;0;0;0;0;211;0
143125;146100;119269;133694;143724;94080;63849;58356;114831
1127;453;698;767;643;366;0;555;984
27322;27018;27699;28839;23036;20398;13182;10445;14709
84673;82472;67065;68757;69453;45629;37821;32617;57462
21679;21710;16336;15839;16659;11355;6394;7672;10679
33662;39347;29134;35449;29034;19005;16252;15270;26729
136568;146350;124756;125282;111856;88299;53564;51510;87600
1742;2711;1964;3217;2410;705;1253;1667;2442
0;102;0;175;0;0;0;0;0
91;0;0;0;0;0;0;0;0
402;0;0;0;214;0;0;276;264
223408;245489;200128;230592;192713;159965;110879;99865;163194
15056;15619;15133;18747;15507;12205;7383;5474;9142
8721;13594;7016;11634;11820;8539;4691;4914;6138
322;1061;197;180;116;190;0;394;65
6739;8216;4442;5151;6358;4211;2237;3749;4256
1339;651;272;457;485;507;772;393;773
0;0;0;0;0;0;0;0;0
0;0;0;0;0;161;0;0;0
0;222;155;0;0;0;0;0;0
2571;2173;1874;2953;2416;2266;1247;131;1896
10792;11632;9945;6986;7381;5124;3120;3129;3557
15569;16023;16685;17159;13648;9604;9759;6437;8922
18974;27249;18295;21083;23620;14940;9896;7812;15649
0;238;0;0;0;0;0;0;0
5852;2358;4340;3212;3139;2576;2575;1513;2414
6924;9374;6249;5622;4428;2887;2780;1903;4359
0;225;264;0;63;0;0;126;60
203;0;113;0;0;193;0;225;0
143;374;0;0;0;0;0;0;21
259;23;200;0;0;394;0;0;0
1772;516;1606;1660;484;230;299;1761;3111
369290;437112;355357;322396;328974;208325;150843;158317;248009
489;374;207;434;160;381;110;0;132
0;0;0;130;0;0;0;0;0
8831;11622;6612;8371;7799;7271;3934;2999;8461
26870;28808;20167;21601;26442;19904;8103;9891;19895
3496;2952;3697;2761;2353;3160;2273;685;2431
16951;18415;9577;14402;14165;9693;6990;6288;9847
79;183;37;0;0;0;0;0;0
29173;21354;21120;22259;23328;19100;13204;10116;16530
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
644;420;567;126;812;547;516;0;209
102070;118184;99419;115648;102638;78163;49707;48271;77600
0;0;0;0;0;0;22;164;0
0;0;0;0;0;0;0;0;0
118;0;132;0;0;168;0;0;22
12180;15946;10892;14642;13496;13311;7934;9416;11337
5622;5300;6367;2821;5747;2365;814;1013;2103
51248;51946;43810;35900;35741;21634;11641;13061;23122
20422;29325;16320;17939;18310;11269;9763;9884;14665
65;0;274;0;0;0;73;0;69
59454;68496;57509;59910;60628;42856;29597;29513;44957
1154;1759;451;469;384;715;1046;347;732
34388;43363;30720;32936;30010;21088;23296;14449;28890
30599;32202;29649;24972;27866;17776;12633;10322;19888
7829;8312;5064;8181;7015;4344;3583;1888;3096
0;0;0;0;0;0;0;0;0
3140;2323;4251;1234;1706;1606;583;343;914
0;0;0;0;0;0;0;0;0
28590;36483;27868;30901;29215;18747;15691;13684;20441
0;0;0;0;0;0;155;0;0
0;111;0;0;0;0;0;0;0
0;0;0;191;0;0;0;0;0
5215;8620;7407;8573;5485;6019;6511;4196;6613
23490;29779;24722;21662;24888;15290;13846;10316;18530
0;38;0;0;324;108;0;0;0
1717;769;692;817;720;1060;307;280;715
2370;1541;1254;2076;1484;1067;619;289;728
23180;21233;18416;17549;21017;12208;9782;9942;14253
78985;77688;58809;65279;75717;48083;23134;25653;42317
32675;33301;27176;24818;30695;16732;13862;14378;25810
103495;112812;81487;90082;79182;74734;45413;47340;79595
76217;83374;72149;77295;73236;53429;42885;35718;54005
708;128;205;168;221;283;135;870;443
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;151;0;0;0;0
127033;119273;99859;117364;122975;85275;61391;53418;93348
36190;40132;36301;35439;32556;25485;15881;20132;29648
115175;123060;84469;88815;95007;62777;50398;32834;58990
69384;73673;66641;69926;63145;47999;39938;34422;50097
15274;20756;18144;20124;20302;16626;12873;8808;18250
39114;44841;44116;40298;38377;29155;19443;18418;28517
92633;103396;88447;110393;108027;71678;47918;49825;86293
9033;7968;7727;7484;10341;5818;5196;6353;11647
36382;47005;33421;41393;38177;27669;24347;21640;31027
14657;18739;13303;25538;21061;23875;10055;12596;20630
25866;25778;24350;30110;27107;16867;15393;17379;23024
0;0;0;0;135;0;0;122;0
0;0;0;0;0;0;0;0;0
21264;22954;18028;19500;20965;13698;8441;9914;12566
90;1189;124;419;361;685;0;0;1199
0;0;0;0;0;0;0;0;0
6398;7077;4660;10120;7058;7187;2833;4735;6469
1178;735;119;136;0;306;27;0;130
0;0;127;0;0;0;0;0;0
913;1271;1006;764;1405;944;797;169;635
154601;174008;142027;137019;150368;101539;68501;62785;96675
0;0;0;0;0;0;0;0;0
354692;396610;309429;294803;317377;214689;141410;146738;218895
9157;11997;8047;13581;7685;6453;4845;4482;7353
1083;1059;727;837;588;418;729;824;1957
2157;2098;1688;1746;858;1174;875;840;1401
69012;86357;62264;63001;71726;37699;29092;32404;43806
54582;56674;46198;50502;65294;32328;24711;23998;41757
0;11;0;85;0;0;195;169;0
5989;5712;4048;5191;5412;4499;1683;3943;4739
413;0;487;330;433;201;361;120;153
15260;18938;13344;13476;13202;9013;8451;4682;11218
4137;6056;3915;4504;2564;2858;2383;2570;3146
34139;43005;29718;34926;35047;23065;19347;17662;29484
3130;739;845;1273;1910;476;602;785;365
5639;11172;8183;7199;7819;4888;3762;1929;5998
22061;23078;20353;21278;21214;14942;11650;11957;14086
4103;5161;3556;5570;3824;3647;2363;2379;2964
52935;55086;43684;38949;44331;30572;13626;16625;27468
13671;16740;12022;11303;15526;9530;6413;5472;12239
3623;3991;5245;3494;2611;2819;688;1849;1765
194587;220129;190820;158464;159411;116895;77449;65830;117848
437;399;359;190;209;1061;560;0;661
17238;24285;22696;21855;21507;17518;8234;7493;14776
358;353;77;85;521;428;194;140;187
40727;40939;28128;35472;30946;29311;24906;17474;31004
31415;33143;29864;31426;34256;20976;18058;13114;23530
0;486;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
357;197;133;497;779;587;0;197;357
0;0;0;0;0;0;0;0;0
2951;2728;2263;2581;1740;1956;2197;2328;2365
23720;21384;18052;19594;20355;16153;8274;7565;15592
64688;63185;63133;70322;69481;49239;33091;25204;48553
3556;2244;2114;2761;2425;1673;1400;649;1661
2353;2445;1875;1046;1474;2188;1115;299;2309
32425;37887;31720;32519;30897;21274;20332;9776;24764
4221;7386;5877;3708;5089;3481;2802;2458;4468
327729;405107;292916;379278;303779;272220;212400;161624;319880
7239;9760;7572;8234;6502;4983;4301;6202;10997
24471;27162;17015;24791;22166;17534;19759;10380;18143
98;258;267;296;0;0;187;223;0
153;0;0;300;118;0;115;0;577
153;0;0;300;118;0;115;0;587
0;158;168;183;0;0;0;0;0
9784;11300;8500;9914;8584;9359;2843;3735;7230
133920;140346;128170;44250;77976;35589;15581;15633;30884
22498;29087;22242;24258;27490;19139;14500;12906;21003
0;0;0;192;0;0;0;0;473
14309;18219;14097;20985;19135;14886;7259;4154;10538
601;869;950;879;582;706;564;145;196
3740;4852;4419;5157;3083;2994;3020;1560;3662
17749;14980;13684;20347;15863;14637;9064;7867;11709
0;0;0;0;0;0;0;0;0
0;0;42;127;120;0;210;0;0
68866;74648;61492;67792;61678;52179;31959;33073;46682
162804;171076;126147;124030;133025;92221;56921;57353;99132
23613;29162;21172;6406;11526;2172;892;1669;1698
8512;13095;9407;8160;4937;5876;2689;4367;6916
58941;70419;48371;59504;58570;40370;27551;25194;42707
0;0;0;0;0;0;0;0;0
46396;53911;44781;48811;45949;37339;22202;19960;30675
5716;8655;5646;4663;8580;2502;1914;2628;2892
0;145;0;0;166;0;0;0;0
197;859;321;813;322;0;0;553;331
49424;63762;46268;56584;54158;39471;29213;25817;36299
151;325;0;113;0;110;0;109;325
0;0;0;0;0;0;186;119;0
0;474;278;0;0;214;425;0;21
958;1540;1076;1211;432;1440;894;541;353
213;263;164;0;196;215;289;0;140
31872;33553;30139;61561;43775;40666;26365;27546;44163
96239;94259;74209;86188;79123;59017;43443;39763;62714
36213;45164;31827;32367;29967;19548;16504;15682;24097
134487;148574;126262;111219;116894;73315;54527;53137;83918
6696;7898;6895;5974;7199;3532;4465;4251;5411
2508;2938;957;2241;1337;1042;1121;1846;1853
16896;21036;15983;18616;23382;12728;9682;9430;11814
